Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/05 15:08,11657,800BC7360,7195,8069242A0,1289.93,Euro,1289.93,Euro,Cheque,0
2022/09/05 22:46,21258,8007C4090,701,80408AC50,4436.33,US Dollar,4436.33,US Dollar,Cheque,0
2022/09/06 23:37,122916,80AB73CD0,248257,811A5E7E0,136.04,US Dollar,136.04,US Dollar,ACH,0
2022/09/02 01:22,324613,81358C8D0,12963,81358C560,514.56,Euro,514.56,Euro,ACH,0
2022/09/06 08:44,243947,810538620,43735,810A86270,6976.54,Shekel,6976.54,Shekel,Credit Card,0
2022/09/08 04:36,23691,80746F640,227080,811A8F730,53.17,Euro,53.17,Euro,Cash,0
2022/09/01 23:02,18097,8035A3B50,19318,80F5E48D0,1280.54,Yuan,1280.54,Yuan,Credit Card,0
2022/09/01 07:30,353577,813966580,353577,813966580,7818.69,US Dollar,7818.69,US Dollar,Reinvestment,0
2022/09/05 23:45,111491,804D201E0,18617,8066828E0,455.77,US Dollar,455.77,US Dollar,Cheque,0
2022/09/05 15:01,220,80FF99510,143493,810247930,2842.26,Shekel,2842.26,Shekel,ACH,0
2022/09/06 06:17,113744,808ECF870,14077,811700520,527.62,US Dollar,527.62,US Dollar,Cheque,0
2022/09/07 16:24,117999,807764760,120519,8079B4FF0,156.32,Euro,156.32,Euro,Cheque,0
2022/09/06 09:29,9679,80452D470,19925,8145B2B90,12758.32,Yen,12758.32,Yen,Credit Card,0
2022/09/08 08:41,16418,806D41650,239163,80F7A94C0,965.02,Euro,965.02,Euro,Credit Card,0
2022/09/01 00:17,232154,80C8EE250,232154,80C8EE250,17.78,Euro,17.78,Euro,Reinvestment,0
2022/09/01 00:21,13037,801FEE8A0,13037,801FEE8A0,30.47,US Dollar,30.47,US Dollar,Reinvestment,0
2022/09/08 16:55,1665,8027B7E90,1547,80BAE5350,17376.6,Euro,17376.6,Euro,Cash,0
2022/09/08 21:01,1674,8003D0060,17425,808F98510,146.76,US Dollar,146.76,US Dollar,Cash,0
2022/09/01 00:23,70,1004286A8,11056,8008608A0,5152.61,Euro,5152.61,Euro,Cheque,0
2022/09/02 15:05,11852,801DE7FE0,111141,810F44C00,2498.87,Euro,2498.87,Euro,Credit Card,0
2022/09/04 18:13,27995,80A48B7E0,28094,80A8664B0,8874.9,Australian Dollar,8874.9,Australian Dollar,Cheque,0
2022/09/09 02:16,4,80314A530,19318,804A05CC0,758.03,Yuan,758.03,Yuan,Wire,0
2022/09/01 03:41,213,809083C30,213,8097111E0,3637.88,Canadian Dollar,3637.88,Canadian Dollar,Cheque,0
2022/09/01 23:16,220,8003D7DF0,1,800537DE0,1320.58,US Dollar,1320.58,US Dollar,Credit Card,0
2022/09/02 02:09,1420,801721790,1420,801721790,9561409.53,Swiss Franc,10449627.91,US Dollar,ACH,0
2022/09/09 23:03,70,1004288E8,32564,810117FC0,25380.93,Mexican Peso,25380.93,Mexican Peso,Credit Card,0
2022/09/02 20:59,5466,806E631A0,218755,80B9903E0,200.38,Euro,200.38,Euro,Wire,0
2022/09/08 22:54,3420,80197CF20,22828,812EC8370,29932.0,US Dollar,29932.0,US Dollar,Cheque,0
2022/09/01 00:18,40905,80F590B40,40905,80F590B40,15.09,Swiss Franc,15.09,Swiss Franc,Reinvestment,0
2022/09/09 10:39,13554,8080ACE10,5328,80E3F21C0,10970.84,Euro,10970.84,Euro,Cheque,0
2022/09/04 08:03,70,100428780,13157,8059C2EA0,236767.01,Rupee,236767.01,Rupee,Credit Card,0
2022/09/06 12:32,110057,80409E100,10605,80659D720,85985.58,Yen,85985.58,Yen,Cheque,0
2022/09/08 00:27,11808,80471DAF0,10099,80C3B1CD0,5587.84,Yen,5587.84,Yen,Credit Card,0
2022/09/01 06:12,327350,80C5A54A0,327350,80C5A54A0,4198.02,US Dollar,4198.02,US Dollar,Reinvestment,0
2022/09/01 14:37,15,813CB31C1,56045,814939151,0.037432,Bitcoin,0.037432,Bitcoin,Bitcoin,0
2022/09/02 14:59,11852,801FA6940,24144,807E2CD30,324342.5,Euro,324342.5,Euro,ACH,0
2022/09/02 02:26,220504,80767B210,5,80813F610,9727.99,UK Pound,9727.99,UK Pound,Cheque,0
2022/09/01 00:00,343754,810D32030,119,810D32170,0.01,Shekel,0.01,Shekel,Cheque,0
2022/09/01 00:26,25382,80BCDDDE0,25382,80BCDDDE0,1320.83,Euro,1320.83,Euro,Reinvestment,0
2022/09/01 00:05,130342,810B4DFC0,236418,81217D160,179248.51,US Dollar,179248.51,US Dollar,Cheque,0
2022/09/08 17:46,218346,80BF4A8A0,32405,80E2E75C0,6.87,Euro,6.87,Euro,Credit Card,0
2022/09/09 13:07,16136,804F63C30,8354,8130DA170,24.67,US Dollar,24.67,US Dollar,ACH,0
2022/09/02 15:28,23146,8022833A0,8248,80356C690,461.75,Yuan,461.75,Yuan,Cheque,0
2022/09/01 00:05,22345,80CDE4840,22345,80CDE4840,10.72,US Dollar,10.72,US Dollar,Reinvestment,0
2022/09/01 00:08,228587,80A913CC0,228587,80A913CC0,19.76,Australian Dollar,19.76,Australian Dollar,Reinvestment,0
2022/09/06 07:56,6,804B75EA0,212818,804FB1820,114453.14,Rupee,114453.14,Rupee,Cheque,0
2022/09/04 00:52,1457,80095A2B0,10,800EDC680,638.4,US Dollar,638.4,US Dollar,Credit Card,0
2022/09/01 08:32,4403,80249B0B0,217680,80EDABC20,3004.97,US Dollar,3004.97,US Dollar,Cheque,0
2022/09/01 00:08,343918,811591A00,244192,81158F2E0,0.02,Shekel,0.02,Shekel,Cheque,0
2022/09/08 04:04,43849,810257B60,143242,8105D61F0,2549.98,Shekel,2549.98,Shekel,Credit Card,0
2022/09/01 20:06,213737,805444A00,213737,805444A00,994.86,Rupee,994.86,Rupee,Reinvestment,0
2022/09/04 17:46,122055,80906C430,214,8090B8AB0,23465.89,Canadian Dollar,23465.89,Canadian Dollar,Credit Card,0
2022/09/06 06:46,1547,8009CDCA0,410,8010CB450,80.73,Euro,80.73,Euro,Wire,0
2022/09/02 22:13,113,8000D6B60,217,80FDE1E90,1450.09,Shekel,1450.09,Shekel,Credit Card,0
2022/09/09 17:57,220,8108C9CF0,44565,8112E5C70,75.67,Shekel,75.67,Shekel,Cheque,0
2022/09/08 01:42,220,813A864F1,254595,8143503A1,0.00131,Bitcoin,0.00131,Bitcoin,Bitcoin,0
2022/09/03 00:03,126,813700B81,225,813428A11,0.010904,Bitcoin,0.010904,Bitcoin,Bitcoin,0
2022/09/09 02:57,1047,806704580,12735,80BDB5E30,199.15,US Dollar,199.15,US Dollar,Cheque,0
2022/09/05 23:38,1501,800A1A4D0,13083,8101342A0,215.46,Euro,215.46,Euro,Cheque,0
2022/09/01 08:00,11813,801628480,3698,8034D3140,1438495.23,US Dollar,1438495.23,US Dollar,Cash,0
2022/09/01 00:02,25382,80A07E1F0,25382,80A07E1F0,15.3,Euro,15.3,Euro,Reinvestment,0
2022/09/09 21:48,37644,80E66C2D0,8888,80E66BEE0,91.74,Euro,91.74,Euro,ACH,0
2022/09/06 00:20,44041,81253EBB0,3149,801763F00,62.96,US Dollar,62.96,US Dollar,Credit Card,0
2022/09/04 18:08,13516,802DEA700,1655,80AB46BB0,933.39,Euro,933.39,Euro,ACH,0
2022/09/09 17:54,153502,813EA16B1,254565,81401B881,0.012128,Bitcoin,0.012128,Bitcoin,Bitcoin,0
2022/09/01 14:45,217,81027A2C0,217,81027A2C0,81.4,Shekel,81.4,Shekel,Reinvestment,0
2022/09/06 09:00,152416,813D557A1,152416,813D557A1,0.01717,Bitcoin,0.01717,Bitcoin,Bitcoin,0
2022/09/02 20:14,212789,804A929D0,112064,804D56770,204.18,Rupee,204.18,Rupee,Cheque,0
2022/09/02 19:29,70,1004288E8,1132,80C1715C0,46054131.01,Mexican Peso,46054131.01,Mexican Peso,Cash,0
2022/09/07 22:04,4259,802F4B580,211164,81360C890,98.86,Euro,98.86,Euro,Cheque,0
2022/09/02 11:31,223030,80C5376F0,223030,810FDE030,408.99,Euro,408.99,Euro,Cheque,0
2022/09/10 09:40,6052,803B9D2A0,16991,8133A4D90,29830.84,Euro,29830.84,Euro,Cheque,0
2022/09/08 18:48,21611,80D3A5A20,15040,811346E00,15835.98,US Dollar,15835.98,US Dollar,Cash,0
2022/09/06 03:00,112064,804A984F0,13078,804F26320,310692.19,Rupee,310692.19,Rupee,ACH,0
2022/09/02 08:15,24144,80E4D9680,24144,80E4D9680,1668.44,US Dollar,1423.85,Euro,ACH,0
2022/09/06 21:16,9679,8045E8C60,210690,809AC1150,51353.72,Yen,51353.72,Yen,Credit Card,0
2022/09/08 16:45,120709,809423CF0,213137,80BB0F930,8.2,Euro,8.2,Euro,Cash,0
2022/09/09 15:09,14,8007A05A0,18200,80F9A7060,9705.24,Yuan,9705.24,Yuan,Credit Card,0
2022/09/09 02:22,22775,80233D430,24144,8068A4DD0,26070.28,Euro,26070.28,Euro,Cash,0
2022/09/05 19:42,14,810A049E0,14,81150A430,1534.79,Shekel,1534.79,Shekel,Cheque,0
2022/09/05 16:35,16871,8065DE950,22806,8102FF590,907.86,Euro,907.86,Euro,Cheque,0
2022/09/07 16:11,235874,80D68BD60,135010,80D6D7080,417.93,Brazil Real,417.93,Brazil Real,ACH,0
2022/09/01 00:08,8354,80DD54ED0,8354,80DD54ED0,2.32,US Dollar,2.32,US Dollar,Reinvestment,0
2022/09/09 14:32,254565,814032A51,55424,8146B1F81,0.033393,Bitcoin,0.033393,Bitcoin,Bitcoin,0
2022/09/09 01:44,117304,806BEC5D0,16678,806ED4A40,25490.02,Ruble,25490.02,Ruble,Credit Card,0
2022/09/08 03:04,25637,80244D620,16163,802EB5070,28271.49,US Dollar,28271.49,US Dollar,ACH,0
2022/09/06 12:10,1,80026AC00,1674,80114EE50,5053.14,US Dollar,5053.14,US Dollar,Cash,0
2022/09/07 22:50,13862,8111A3300,12963,814204540,98.07,Euro,98.07,Euro,Cheque,0
2022/09/02 12:30,23344,8020A4C90,219449,80A626EB0,125.59,Euro,125.59,Euro,Credit Card,0
2022/09/07 19:57,10,8001146D0,1,800118830,140871.61,US Dollar,140871.61,US Dollar,Cheque,0
2022/09/06 15:23,1068,800755F90,1241,802AA2A00,1805.36,US Dollar,1805.36,US Dollar,Credit Card,0
2022/09/05 01:15,17246,80765EB50,121698,809A67880,117.8,US Dollar,117.8,US Dollar,Cheque,0
2022/09/05 13:41,22164,8011DE930,23885,803D41F20,3282.63,US Dollar,3282.63,US Dollar,Credit Card,0
2022/09/04 10:38,11904,800DFADB0,13264,8014196E0,15448.89,US Dollar,15448.89,US Dollar,Cash,0
2022/09/06 20:12,70,100428780,6,804FCAB40,37057.09,Rupee,37057.09,Rupee,Credit Card,0
2022/09/01 07:17,15980,8031EC240,225156,812B7CEF0,115725.25,US Dollar,115725.25,US Dollar,Cash,0
2022/09/07 13:54,228634,80B563D60,215064,80B8214E0,162.37,US Dollar,162.37,US Dollar,Credit Card,0
2022/09/01 10:58,3,802FF4EB0,20822,80F5E2530,33604.81,Yuan,33604.81,Yuan,Cheque,0
2022/09/06 00:22,38478,80E5FFF20,238190,80E9C6E30,132.31,Swiss Franc,132.31,Swiss Franc,Credit Card,0
2022/09/09 20:27,124,813D6ABF1,220,813DFE311,7.3e-05,Bitcoin,7.3e-05,Bitcoin,Bitcoin,0
2022/09/02 02:54,11657,8070C1D40,8539,80DDE6970,21342.73,Euro,21342.73,Euro,Credit Card,0
2022/09/08 00:53,117,80EE3DD20,40653,80F06BB60,64.58,Swiss Franc,64.58,Swiss Franc,Cheque,0
2022/09/09 18:27,220888,812665E50,11852,812653160,3915.25,Euro,3915.25,Euro,ACH,0
2022/09/07 18:14,2824,8012E1750,15085,8146E7FA0,632.37,US Dollar,632.37,US Dollar,Credit Card,0
2022/09/07 11:06,16649,80610CC90,119311,807163730,169970.25,Ruble,169970.25,Ruble,Cheque,0
2022/09/02 12:42,228921,80E56BC20,2053,813058E10,549.0,US Dollar,549.0,US Dollar,Cheque,0
2022/09/06 17:05,29467,803AEF200,15,803B133E0,169879.06,Yen,169879.06,Yen,Cheque,0
2022/09/01 00:01,210431,8085B81C0,210431,8085B81C0,244.46,Euro,244.46,Euro,Reinvestment,0
2022/09/09 11:57,1501,8028D8670,1501,8028D8670,284.45,US Dollar,242.75,Euro,ACH,0
2022/09/05 13:11,142836,8100CF880,43849,81024A600,547496.61,Shekel,547496.61,Shekel,Cheque,0
2022/09/07 11:01,2467,8016455C0,117733,80C21A4B0,566618.04,Euro,566618.04,Euro,ACH,0
2022/09/10 09:27,26818,812552FE0,8074,81256B3F0,1268.28,Euro,1268.28,Euro,ACH,0
2022/09/01 16:41,908,802B3CEB0,908,802B3CEB0,3.92,US Dollar,3.92,US Dollar,Reinvestment,0
2022/09/06 03:11,1688,8057EA1F0,16788,8057EA470,4858.59,US Dollar,4858.59,US Dollar,ACH,0
2022/09/02 01:33,70,100428780,13659,804FB0880,17195.51,Rupee,17195.51,Rupee,Cheque,0
2022/09/09 08:02,908,808DED870,10,8139A1A70,2499.51,US Dollar,2499.51,US Dollar,Cheque,0
2022/09/08 02:02,1665,800710650,233580,81391B430,24.26,US Dollar,24.26,US Dollar,ACH,0
2022/09/07 16:24,211050,8070F20A0,11974,807A1C110,1425.65,US Dollar,1425.65,US Dollar,Cheque,0
2022/09/01 23:16,6,80A868D50,128590,80A910300,48456.95,Australian Dollar,48456.95,Australian Dollar,Cheque,0
2022/09/01 22:23,220541,8083FFD60,220541,8083FFD60,11.55,UK Pound,11.55,UK Pound,Reinvestment,0
2022/09/05 00:28,18324,8135BACB0,14804,80D120A40,213.9,US Dollar,213.9,US Dollar,Credit Card,0
2022/09/08 01:23,8,8098796F0,126938,80EA57740,24710.97,Canadian Dollar,24710.97,Canadian Dollar,Credit Card,0
2022/09/09 00:13,223233,812C5BD00,14290,807E61E10,90.77,Euro,90.77,Euro,Credit Card,0
2022/09/02 07:50,2991,8012A37D0,17400,807CC1950,292.54,US Dollar,292.54,US Dollar,Cheque,0
2022/09/02 19:48,6,804C5E660,112497,804D55500,191866.07,Rupee,191866.07,Rupee,Credit Card,0
2022/09/09 19:08,908,8017631B0,1047,805222D50,53.3,US Dollar,53.3,US Dollar,Wire,0
2022/09/01 23:07,22205,800CBD430,21940,80E564EE0,872.6,US Dollar,872.6,US Dollar,Credit Card,0
2022/09/08 12:58,70,1004286F0,19818,80B112D40,2244.58,Yuan,2244.58,Yuan,Credit Card,0
2022/09/09 19:48,43049,81017EE10,43460,81066ADC0,378.17,Shekel,378.17,Shekel,Credit Card,0
2022/09/08 13:32,2991,809F93EA0,14387,80B960680,89.98,US Dollar,89.98,US Dollar,Credit Card,0
2022/09/05 07:19,16847,802AFE4E0,15180,802C08060,1333.55,Euro,1333.55,Euro,Credit Card,0
2022/09/08 06:24,15,800076E90,15,803697050,193301.42,Yen,193301.42,Yen,Credit Card,0
2022/09/10 02:24,28183,80A5253A0,147042,81162DFF0,189.64,Euro,189.64,Euro,Credit Card,0
2022/09/09 00:06,121,811B84480,249176,811EAAD70,3263.61,Saudi Riyal,3263.61,Saudi Riyal,Cheque,0
2022/09/02 06:19,326778,80BE22BF0,22205,80BE222E0,392.5,US Dollar,392.5,US Dollar,Cheque,0
2022/09/08 02:26,12,80B75CB50,1132,80BE4E100,603708.27,Mexican Peso,603708.27,Mexican Peso,Cheque,0
2022/09/02 08:58,22,800067DC0,2591,80064B9E0,109.59,Euro,109.59,Euro,Cheque,0
2022/09/08 13:39,212,807C35830,220572,807C78020,94.42,UK Pound,94.42,UK Pound,Credit Card,0
2022/09/07 14:18,16847,80A767410,246894,811D180E0,528.13,Euro,528.13,Euro,Credit Card,0
2022/09/02 03:07,70,100428660,3149,8085C54A0,29008.94,US Dollar,29008.94,US Dollar,Credit Card,0
2022/09/01 00:16,513,80E059750,513,80E059750,1314.39,US Dollar,1314.39,US Dollar,Reinvestment,0
2022/09/09 01:22,2915,8010618B0,5175,80AC08470,54.69,Euro,54.69,Euro,Wire,0
2022/09/05 06:00,287,8071D2B70,10,8074C0700,24768.48,Ruble,24768.48,Ruble,Cash,0
2022/09/02 17:45,119,811E19710,249176,8123B0640,558.87,Saudi Riyal,558.87,Saudi Riyal,Cheque,0
2022/09/09 01:45,124,8000E7F41,220,813E94931,0.01115,Bitcoin,0.01115,Bitcoin,Bitcoin,0
2022/09/07 05:53,14663,801F2BFC0,29069,808C95320,1458.26,Euro,1458.26,Euro,Cheque,0
2022/09/10 06:24,22,800964A90,20,801CD7EB0,6634.41,Euro,6634.41,Euro,Credit Card,0
2022/09/05 11:04,287,806159EF0,116904,806DB9480,104291.46,Ruble,104291.46,Ruble,Credit Card,0
2022/09/06 02:57,9417,80370D660,232304,80E8A59F0,22570.98,Yuan,22570.98,Yuan,Cheque,0
2022/09/05 13:00,28771,8036A4D00,129470,80AFF1CE0,1554.94,US Dollar,1554.94,US Dollar,Cheque,0
2022/09/02 00:32,21918,8027C8280,133540,80FE6D440,18.33,Euro,18.33,Euro,Cash,0
2022/09/02 04:03,317558,806E192D0,17554,806E172C0,33794.21,Ruble,33794.21,Ruble,Cheque,0
2022/09/01 00:24,121987,812066A00,121987,812066A00,65913.69,UK Pound,65913.69,UK Pound,Reinvestment,0
2022/09/05 21:39,43049,80FDE6170,43462,8105FAD40,274.7,Shekel,274.7,Shekel,ACH,0
2022/09/08 07:53,142836,80FE5A3A0,245090,811243010,20698.7,Shekel,20698.7,Shekel,Cheque,0
2022/09/01 13:20,513,800342B20,1467,800474350,234.68,US Dollar,234.68,US Dollar,Cheque,0
2022/09/01 00:12,5627,8035C6520,5627,8035C6520,57.86,Yuan,57.86,Yuan,Reinvestment,0
2022/09/05 18:03,228009,80A3E9E20,128557,80B04DBC0,252.67,Australian Dollar,252.67,Australian Dollar,Cheque,0
2022/09/04 00:27,110057,803E61E20,15,803F175F0,1014.79,Yen,1014.79,Yen,Credit Card,0
2022/09/05 08:34,16011,805131A20,24963,8067EC1F0,233.99,Euro,233.99,Euro,Cheque,0
2022/09/01 00:19,44650,8107AC0B0,243947,8117C0D90,630117.18,Shekel,630117.18,Shekel,ACH,0
2022/09/09 18:13,70,1004286A8,1490,801D5ECB0,131.18,Euro,131.18,Euro,Cash,0
2022/09/08 00:04,18196,80CCFECB0,9608,803806570,8.26,Yuan,8.26,Yuan,Credit Card,0
2022/09/04 04:56,17748,810482980,17401,810441580,1192.26,US Dollar,1192.26,US Dollar,ACH,0
2022/09/09 12:54,12,8002C8CC0,908,800685A90,105.66,US Dollar,105.66,US Dollar,Cheque,0
2022/09/06 23:08,26463,8093F9620,18428,809B08A20,113.24,Euro,113.24,Euro,Credit Card,0
2022/09/07 19:04,16431,80946D2F0,15055,80B89AE30,1569.97,Euro,1569.97,Euro,Credit Card,0
2022/09/07 17:59,1,80033D910,21174,801256040,145.66,US Dollar,145.66,US Dollar,Cheque,0
2022/09/01 08:01,20,8002450A0,17861,80B64D110,11827.9,Euro,11827.9,Euro,Cheque,0
2022/09/09 01:28,513,8069F03A0,513,8069F03A0,3489.84,Euro,4089.34,US Dollar,ACH,0
2022/09/08 11:02,1522,80A7491E0,22806,80B4FAFB0,690.88,Euro,690.88,Euro,Credit Card,0
2022/09/10 20:25,12,800084E50,7,804B9A800,55418.09,Rupee,55418.09,Rupee,Cheque,0
2022/09/02 08:28,6010,802894AA0,219860,809C35610,167.63,US Dollar,167.63,US Dollar,ACH,0
2022/09/02 02:11,20,8006A0800,11657,800A1E900,219.95,Euro,219.95,Euro,ACH,0
2022/09/07 02:22,27621,80A1F9120,15,80ADF35A0,807.69,Australian Dollar,807.69,Australian Dollar,Cheque,0
2022/09/07 00:18,29685,80F35CD10,16788,800EE7EA0,378.33,US Dollar,378.33,US Dollar,Credit Card,0
2022/09/01 00:13,1047,8137CC050,1047,8137CC050,107895.84,US Dollar,107895.84,US Dollar,Reinvestment,0
2022/09/07 00:59,220504,8076BA560,5,8076D5290,278.61,UK Pound,278.61,UK Pound,Credit Card,0
2022/09/02 08:12,225,813637461,153706,81403FA81,0.019064,Bitcoin,0.019064,Bitcoin,Bitcoin,0
2022/09/02 07:25,213005,804CC0BE0,71,805617DE0,185545.56,Rupee,185545.56,Rupee,Cheque,0
2022/09/02 11:30,1132,80B71B520,34215,80C9EEF40,5335.57,Mexican Peso,5335.57,Mexican Peso,Cheque,0
2022/09/01 23:40,15,803856720,21,803AD46A0,1833.08,Yen,1833.08,Yen,ACH,0
2022/09/08 01:51,27621,80A2FA9B0,28603,80B21C9C0,49.02,Australian Dollar,49.02,Australian Dollar,Cheque,0
2022/09/08 00:44,9371,80A39DFD0,226951,80CAD58D0,618.96,US Dollar,618.96,US Dollar,Wire,0
2022/09/07 20:43,213952,80677B370,24161,813961860,224.89,US Dollar,224.89,US Dollar,Cheque,0
2022/09/03 04:28,8,809310C40,125633,809E882E0,7123.13,Canadian Dollar,7123.13,Canadian Dollar,Credit Card,0
2022/09/02 03:39,1729,80112BDE0,14804,8087B3410,281115.62,US Dollar,281115.62,US Dollar,ACH,0
2022/09/01 00:05,24424,8131A4AA0,24424,8131A4AA0,21.05,US Dollar,21.05,US Dollar,Reinvestment,0
2022/09/05 02:30,20486,807DE3D70,122463,80885ACB0,15488.88,UK Pound,15488.88,UK Pound,Cheque,0
2022/09/09 02:38,220541,8137CC9F0,122332,813871080,292.41,UK Pound,292.41,UK Pound,Cash,0
2022/09/09 01:24,313609,804D0A200,114185,804D0A250,48715.17,Rupee,48715.17,Rupee,ACH,0
2022/09/04 19:13,220,800458F40,1588,800544D40,108.96,US Dollar,108.96,US Dollar,Credit Card,0
2022/09/05 10:29,238190,80E893DE0,238845,80EBAC050,198.14,Swiss Franc,198.14,Swiss Franc,Cheque,0
2022/09/02 15:02,33750,80C644B80,214,80C7905E0,3155960.33,Mexican Peso,3155960.33,Mexican Peso,Cheque,0
2022/09/07 09:21,117,80DBC4310,138395,80E43FE80,1567.45,Swiss Franc,1567.45,Swiss Franc,Cheque,0
2022/09/01 00:09,210292,804139150,210292,804139150,1744104.39,Yen,1744104.39,Yen,Reinvestment,0
2022/09/01 04:04,220,814056C31,220,814056C31,90.180492,Bitcoin,90.180492,Bitcoin,Bitcoin,0
2022/09/10 16:34,50118,8143E6160,23538,8143EA360,4581.7,US Dollar,4581.7,US Dollar,ACH,0
2022/09/01 18:54,38478,80E57F670,39556,80ED0F760,7434.0,Swiss Franc,7434.0,Swiss Franc,Cheque,0
2022/09/02 19:47,21918,80218B780,29435,80D013820,13198.86,Euro,13198.86,Euro,Credit Card,0
2022/09/07 01:19,21258,801A10290,21611,809C4AAC0,388.94,US Dollar,388.94,US Dollar,Cash,0
2022/09/05 14:57,220541,8076FD600,212,81380D880,287.73,UK Pound,287.73,UK Pound,Cheque,0
2022/09/02 22:47,17649,808BACF90,21745,80C8B3D50,1688.32,Euro,1688.32,Euro,Cheque,0
2022/09/06 10:12,137218,80EBA9620,39678,80EBA2000,7.81,Swiss Franc,7.81,Swiss Franc,ACH,0
2022/09/10 19:48,6,80007EF40,12,804A44730,344296.94,Rupee,344296.94,Rupee,Credit Card,0
2022/09/10 06:41,3698,808F9E940,21940,8091ECB30,851.81,US Dollar,851.81,US Dollar,Cheque,0
2022/09/01 08:12,26624,811D48640,26624,811D48640,18334.81,Euro,18334.81,Euro,Reinvestment,0
2022/09/06 11:04,1522,8017E24B0,5328,802D6A5B0,234.89,Euro,234.89,Euro,Cash,0
2022/09/10 00:14,22828,802438240,220,800A73940,1330.95,US Dollar,1330.95,US Dollar,Credit Card,0
2022/09/06 06:47,19474,805A13970,1688,80BFD41D0,11340.18,US Dollar,11340.18,US Dollar,Cheque,0
2022/09/01 08:40,1490,80BA86800,1490,80BA86800,116099.35,Euro,116099.35,Euro,Reinvestment,0
2022/09/01 21:28,113,8000D6620,113,80FDB3B20,8989.75,Shekel,8989.75,Shekel,Credit Card,0
2022/09/01 10:07,33355,8107FEF50,250209,813928BE0,2781.21,US Dollar,2781.21,US Dollar,ACH,0
2022/09/02 20:20,39775,80F1B24D0,240243,80F896470,17915.8,Swiss Franc,17915.8,Swiss Franc,Cheque,0
2022/09/09 18:45,33727,80C5C1B80,1132,80C878ED0,250.97,Mexican Peso,250.97,Mexican Peso,Cash,0
2022/09/01 04:58,25536,806939A70,16418,807AA3230,2719.37,Euro,2719.37,Euro,Credit Card,0
2022/09/04 02:58,116843,806494BC0,7,8066797D0,50047.8,Ruble,50047.8,Ruble,Cash,0
2022/09/06 01:24,908,800800A70,4242,804799740,118.72,US Dollar,118.72,US Dollar,Credit Card,0
2022/09/02 10:44,1522,80069CB70,16011,802534500,347.47,Euro,347.47,Euro,Cash,0
2022/09/06 15:13,70,100428A08,148350,8123B4D50,1123.42,Saudi Riyal,1123.42,Saudi Riyal,Cash,0
2022/09/01 03:34,121,811D720F0,48755,81282AFF0,13887.75,Saudi Riyal,13887.75,Saudi Riyal,ACH,0
2022/09/01 00:04,1,80B6ED760,1,80B6ED760,4854.48,US Dollar,4854.48,US Dollar,Reinvestment,0
2022/09/03 10:08,10,800C12BA0,10,800C12BA0,232.26,Canadian Dollar,176.04,US Dollar,ACH,0
2022/09/01 02:18,795,800C22110,2454,806C10F90,4995.96,US Dollar,4995.96,US Dollar,Credit Card,0
2022/09/05 10:39,70,1004286A8,17174,80B4FA240,134653.59,Euro,134653.59,Euro,Cheque,0
2022/09/05 04:27,11405,80149D030,13264,802863C40,23497.39,US Dollar,23497.39,US Dollar,Cheque,0
2022/09/02 11:05,15,8039E1760,15,803D8FB40,17680965.22,Yen,17680965.22,Yen,Cheque,0
2022/09/01 10:48,70,100428660,21940,8093572E0,17014.95,US Dollar,17014.95,US Dollar,Cash,0
2022/09/05 22:22,220,800BCAC20,1,800F61950,8645.46,US Dollar,8645.46,US Dollar,Credit Card,0
2022/09/01 07:53,337631,80F9B8E00,337631,80F9B8E00,101.78,Swiss Franc,101.78,Swiss Franc,Reinvestment,0
2022/09/01 00:29,39678,80EADF970,39678,80EADF970,215098.4,Swiss Franc,215098.4,Swiss Franc,Reinvestment,0
2022/09/06 23:47,254242,814123AB1,124,814143B41,0.417539,Bitcoin,0.417539,Bitcoin,Bitcoin,0
2022/09/05 14:12,16,8049B72F0,12,804B88900,312.63,Rupee,312.63,Rupee,Cash,0
2022/09/05 13:22,1601,800806F60,1412,80155B940,67.84,US Dollar,67.84,US Dollar,Credit Card,0
2022/09/01 05:53,24941,80964F020,24941,80964F020,27.23,Canadian Dollar,27.23,Canadian Dollar,Reinvestment,0
2022/09/01 19:09,10,8001D9300,11813,800DC28A0,350352.9,US Dollar,350352.9,US Dollar,Cheque,0
2022/09/05 17:15,212,807C309F0,211,807E60B90,228.89,UK Pound,228.89,UK Pound,Cheque,0
2022/09/05 01:19,23525,8016DC920,8539,812163C20,365.82,Euro,365.82,Euro,Credit Card,0
2022/09/04 17:25,10,80061A630,11107,80069F200,177.93,US Dollar,177.93,US Dollar,ACH,0
2022/09/01 00:09,1412,808C24300,1412,808C24300,11003641.04,US Dollar,11003641.04,US Dollar,Reinvestment,0
2022/09/01 00:24,3764,800B1BB40,3764,800B1BB40,6522.0,US Dollar,6522.0,US Dollar,Reinvestment,0
2022/09/09 10:28,70,100428A51,153502,814899C91,0.191615,Bitcoin,0.191615,Bitcoin,Bitcoin,0
2022/09/09 14:24,13667,804FF2B60,112064,805483E90,12147.27,Rupee,12147.27,Rupee,Credit Card,0
2022/09/05 20:43,210431,804E48E90,1916,80EBA7990,484.65,Euro,484.65,Euro,Cheque,0
2022/09/01 20:10,19925,8043153F0,19925,8043153F0,2482.66,Yen,2482.66,Yen,Reinvestment,0
